Date,Open,High,Low,Close,Adj Close,Volume
6/5/20,80.837502,82.9375,80.807503,82.875,81.257095,137250400
6/8/20,82.5625,83.400002,81.830002,83.364998,81.737518,95654400
6/9/20,83.035004,86.402496,83.002502,85.997498,84.318626,147712400
6/10/20,86.974998,88.692497,86.522499,88.209999,86.48793,166651600
6/11/20,87.327499,87.764999,83.870003,83.974998,82.335617,201662400
6/12/20,86.18,86.949997,83.555,84.699997,83.046463,200146000
6/15/20,83.3125,86.419998,83.144997,85.747498,84.073509,138808800
6/16/20,87.864998,88.300003,86.18,88.019997,86.301643,165428800
6/17/20,88.787498,88.849998,87.772499,87.897499,86.181549,114406400
6/18/20,87.852501,88.362503,87.305,87.932503,86.215836,96820400
6/19/20,88.660004,89.139999,86.287498,87.43,85.72316,264476000
6/22/20,87.834999,89.864998,87.787498,89.717499,87.966011,135445200
6/23/20,91,93.095001,90.567497,91.6325,89.843613,212155600
6/24/20,91.25,92.197502,89.629997,90.014999,88.257721,192623200
6/25/20,90.175003,91.25,89.392502,91.209999,89.429367,137522400
6/26/20,91.102501,91.330002,88.254997,88.407501,86.681564,205256800
6/29/20,88.3125,90.542503,87.82,90.445,88.679306,130646000
6/30/20,90.019997,91.495003,90,91.199997,89.419556,140223200
7/1/20,91.279999,91.839996,90.977501,91.027496,89.250427,110737200
7/2/20,91.962502,92.6175,90.910004,91.027496,89.250427,114041600
7/6/20,92.5,93.945,92.467499,93.462502,91.637901,118655600
7/7/20,93.852501,94.654999,93.057503,93.172501,91.353561,112424400
7/8/20,94.18,95.375,94.089996,95.342499,93.481201,117092000
7/9/20,96.262497,96.317497,94.672501,95.752502,93.883194,125642800
7/10/20,95.334999,95.980003,94.705002,95.919998,94.047401,90257200
7/13/20,97.264999,99.955002,95.2575,95.477501,93.613548,191649200
7/14/20,94.839996,97.254997,93.877502,97.057503,95.162712,170989200
7/15/20,98.989998,99.247498,96.489998,97.724998,95.8172,153198000
7/16/20,96.5625,97.404999,95.904999,96.522499,94.638153,110577600
7/17/20,96.987503,97.147499,95.839996,96.327499,94.446953,92186800
7/20/20,96.417503,98.5,96.0625,98.357498,96.437332,90318000
7/21/20,99.172501,99.25,96.7425,97,95.106346,103433200
7/22/20,96.692497,97.974998,96.602501,97.272499,95.373505,89001600
7/23/20,96.997498,97.077499,92.010002,92.845001,91.032455,197004400
7/24/20,90.987503,92.970001,89.144997,92.614998,90.806946,185438800
7/27/20,93.709999,94.904999,93.480003,94.809998,92.959091,121214000
7/28/20,94.3675,94.550003,93.247498,93.252502,91.431992,103625600
7/29/20,93.75,95.230003,93.712502,95.040001,93.184608,90329200
7/30/20,94.1875,96.297501,93.767502,96.190002,94.312157,158130000
7/31/20,102.885002,106.415001,100.824997,106.260002,104.185562,374336800
8/3/20,108.199997,111.637497,107.892502,108.9375,106.810791,308151200
8/4/20,109.1325,110.790001,108.387497,109.665001,107.524086,173071600
8/5/20,109.377502,110.392502,108.897499,110.0625,107.913841,121776800
8/6/20,110.404999,114.412498,109.797501,113.902496,111.678848,202428800
8/7/20,113.205002,113.675003,110.292503,111.112503,109.139755,198045600
8/10/20,112.599998,113.775002,110,112.727501,110.726082,212403600
8/11/20,111.970001,112.482498,109.107498,109.375,107.433105,187902400
8/12/20,110.497498,113.275002,110.297501,113.010002,111.003571,165598000
8/13/20,114.43,116.042503,113.927498,115.010002,112.968056,210082000
8/14/20,114.830002,115,113.044998,114.907501,112.867378,165565200
8/17/20,116.0625,116.087502,113.962502,114.607498,112.572693,119561600
8/18/20,114.352501,116,114.0075,115.5625,113.510735,105633600
8/19/20,115.982498,117.162498,115.610001,115.707497,113.653168,145538000
8/20/20,115.75,118.392502,115.732498,118.275002,116.175095,126907200
8/21/20,119.262497,124.8675,119.25,124.370003,122.161865,338054800
8/24/20,128.697495,128.785004,123.9375,125.857498,123.622963,345937600
8/25/20,124.697502,125.18,123.052498,124.824997,122.608795,211495600
8/26/20,126.18,126.9925,125.082497,126.522499,124.276154,163022400
8/27/20,127.142502,127.485001,123.832497,125.010002,122.79052,155552400
8/28/20,126.012497,126.442497,124.577499,124.807503,122.591614,187630000
8/31/20,127.580002,131,126,129.039993,126.748947,225702700
9/1/20,132.759995,134.800003,130.529999,134.179993,131.797668,151948100
9/2/20,137.589996,137.979996,127,131.399994,129.067062,200119000
9/3/20,126.910004,128.839996,120.5,120.879997,118.733841,257599600
9/4/20,120.07,123.699997,110.889999,120.959999,118.812416,332607200
9/8/20,113.949997,118.989998,112.68,112.82,110.81694,231366600
9/9/20,117.260002,119.139999,115.260002,117.32,115.237038,176940500
9/10/20,120.360001,120.5,112.5,113.489998,111.475044,182274400
9/11/20,114.57,115.230003,110,112,110.011482,180860300
9/14/20,114.720001,115.93,112.800003,115.360001,113.311852,140150100
9/15/20,118.330002,118.830002,113.610001,115.540001,113.48864,184642000
9/16/20,115.230003,116,112.040001,112.129997,110.139183,154679000
9/17/20,109.720001,112.199997,108.709999,110.339996,108.380966,178011000
9/18/20,110.400002,110.879997,106.089996,106.839996,104.943108,287104900
9/21/20,104.540001,110.190002,103.099998,110.080002,108.125587,195713800
9/22/20,112.68,112.860001,109.160004,111.809998,109.824867,183055400
9/23/20,111.620003,112.110001,106.769997,107.120003,105.218147,150718700
9/24/20,105.169998,110.25,105,108.220001,106.298615,167743300
9/25/20,108.43,112.440002,107.669998,112.279999,110.28653,149981400
9/28/20,115.010002,115.32,112.779999,114.959999,112.918938,137672400
9/29/20,114.550003,115.309998,113.57,114.089996,112.064384,99382200
9/30/20,113.790001,117.260002,113.620003,115.809998,113.75386,142675200
10/1/20,117.639999,117.720001,115.830002,116.790001,114.716446,116120400
10/2/20,112.889999,115.370003,112.220001,113.019997,111.01339,144712000
10/5/20,113.910004,116.650002,113.550003,116.5,114.431602,106243800
10/6/20,115.699997,116.120003,112.25,113.160004,111.150894,161498200
10/7/20,114.620003,115.550003,114.129997,115.080002,113.036812,96849000
10/8/20,116.25,116.400002,114.589996,114.970001,112.928764,83477200
10/9/20,115.279999,117,114.919998,116.970001,114.893265,100506900
10/12/20,120.059998,125.18,119.279999,124.400002,122.191338,240226800
10/13/20,125.269997,125.389999,119.650002,121.099998,118.949928,262330500
10/14/20,121,123.029999,119.620003,121.190002,119.038345,150712000
10/15/20,118.720001,121.199997,118.150002,120.709999,118.566864,112559200
10/16/20,121.279999,121.550003,118.809998,119.019997,116.906845,115393800
10/19/20,119.959999,120.419998,115.660004,115.980003,113.920837,120639300
10/20/20,116.199997,118.980003,115.629997,117.510002,115.423676,124423700
10/21/20,116.669998,118.709999,116.449997,116.870003,114.795021,89946000
10/22/20,117.449997,118.040001,114.589996,115.75,113.694923,101988000
10/23/20,116.389999,116.550003,114.279999,115.040001,112.99752,82572600
10/26/20,114.010002,116.550003,112.879997,115.050003,113.007347,111850700
10/27/20,115.489998,117.279999,114.540001,116.599998,114.529816,92276800
10/28/20,115.050003,115.43,111.099998,111.199997,109.225716,143937800
10/29/20,112.370003,116.93,112.199997,115.32,113.27256,146129200
10/30/20,111.059998,111.989998,107.720001,108.860001,106.927238,190272600
11/2/20,109.110001,110.68,107.32,108.769997,106.838837,122866900
11/3/20,109.660004,111.489998,108.730003,110.440002,108.479195,107624400
11/4/20,114.139999,115.589996,112.349998,114.949997,112.909126,138235500
11/5/20,117.949997,119.620003,116.870003,119.029999,116.916672,126387100
11/6/20,118.32,119.199997,116.129997,118.690002,116.783852,114457900
11/9/20,120.5,121.989998,116.050003,116.32,114.45192,154515300
11/10/20,115.550003,117.589996,114.129997,115.970001,114.107544,138023400
11/11/20,117.190002,119.629997,116.440002,119.489998,117.570999,112295000
11/12/20,119.620003,120.529999,118.57,119.209999,117.295509,103162300
11/13/20,119.440002,119.669998,117.870003,119.260002,117.344704,81581900
11/16/20,118.919998,120.989998,118.150002,120.300003,118.368004,91183000
11/17/20,119.550003,120.669998,118.959999,119.389999,117.47261,74271000
11/18/20,118.610001,119.82,118,118.029999,116.134453,76322100
11/19/20,117.589996,119.059998,116.809998,118.639999,116.734657,74113000
11/20/20,118.639999,118.769997,117.290001,117.339996,115.455536,73604300
11/23/20,117.18,117.620003,113.75,113.849998,112.021568,127959300
11/24/20,113.910004,115.849998,112.589996,115.169998,113.320366,113874200
11/25/20,115.550003,116.75,115.169998,116.029999,114.166565,76499200
11/27/20,116.57,117.489998,116.220001,116.589996,114.717575,46691300
11/30/20,116.970001,120.970001,116.809998,119.050003,117.138069,169410200
12/1/20,121.010002,123.470001,120.010002,122.720001,120.74913,127728200
12/2/20,122.019997,123.370003,120.889999,123.080002,121.103348,89004200
12/3/20,123.519997,123.779999,122.209999,122.940002,120.965607,78967600
12/4/20,122.599998,122.860001,121.519997,122.25,120.286697,78260400
12/7/20,122.309998,124.57,122.25,123.75,121.762581,86712000
12/8/20,124.370003,124.980003,123.089996,124.379997,122.382469,82225500
12/9/20,124.529999,125.949997,121,121.779999,119.824219,115089200
12/10/20,120.5,123.870003,120.150002,123.239998,121.26078,81312200
12/11/20,122.43,122.760002,120.550003,122.410004,120.444122,86939800
12/14/20,122.599998,123.349998,121.540001,121.779999,119.824219,79184500
12/15/20,124.339996,127.900002,124.129997,127.879997,125.826263,157243700
12/16/20,127.410004,128.369995,126.559998,127.809998,125.757378,98208600
12/17/20,128.899994,129.580002,128.039993,128.699997,126.633118,94359800
12/18/20,128.960007,129.100006,126.120003,126.660004,124.625862,192541500
12/21/20,125.019997,128.309998,123.449997,128.229996,126.170639,121251600
12/22/20,131.610001,134.410004,129.649994,131.880005,129.762039,168904800
12/23/20,132.160004,132.429993,130.779999,130.960007,128.856796,88223700
12/24/20,131.320007,133.460007,131.100006,131.970001,129.850555,54930100
12/28/20,133.990005,137.339996,133.509995,136.690002,134.494781,124486200
12/29/20,138.050003,138.789993,134.339996,134.869995,132.703995,121047300
12/30/20,135.580002,135.990005,133.399994,133.720001,131.572479,96452100
12/31/20,134.080002,134.740005,131.720001,132.690002,130.55899,99116600
1/4/21,133.520004,133.610001,126.760002,129.410004,127.331703,143301900
1/5/21,128.889999,131.740005,128.429993,131.009995,128.905991,97664900
1/6/21,127.720001,131.050003,126.379997,126.599998,124.566818,155088000
1/7/21,128.360001,131.630005,127.860001,130.919998,128.817444,109578200
1/8/21,132.429993,132.630005,130.229996,132.050003,129.929291,105158200
1/11/21,129.190002,130.169998,128.5,128.979996,126.9086,100384500
1/12/21,128.5,129.690002,126.860001,128.800003,126.731483,91951100
1/13/21,128.759995,131.449997,128.490005,130.889999,128.787918,88636800
1/14/21,130.800003,131,128.759995,128.910004,126.839737,90221800
1/15/21,128.779999,130.220001,127,127.139999,125.098137,111598500
1/19/21,127.779999,128.710007,126.940002,127.830002,125.777069,90757300
1/20/21,128.660004,132.490005,128.550003,132.029999,129.909622,104319500
1/21/21,133.800003,139.669998,133.589996,136.869995,134.671875,120150900
1/22/21,136.279999,139.850006,135.020004,139.070007,136.836563,114459400
1/25/21,143.070007,145.089996,136.539993,142.919998,140.624725,157611700
1/26/21,143.600006,144.300003,141.369995,143.160004,140.860886,98390600
1/27/21,143.429993,144.300003,140.410004,142.059998,139.778549,140843800
1/28/21,139.520004,141.990005,136.699997,137.089996,134.888351,142621100
1/29/21,135.830002,136.740005,130.210007,131.960007,129.840729,177523800
2/1/21,133.75,135.380005,130.929993,134.139999,131.985718,106239800
2/2/21,135.729996,136.309998,134.610001,134.990005,132.822098,83305400
2/3/21,135.759995,135.770004,133.610001,133.940002,131.78894,89880900
2/4/21,136.300003,137.399994,134.589996,137.389999,135.183548,84183100
2/5/21,137.350006,137.419998,135.860001,136.759995,134.764694,75693800
2/8/21,136.029999,136.960007,134.919998,136.910004,134.912552,71297200
2/9/21,136.619995,137.880005,135.850006,136.009995,134.025681,76774200
2/10/21,136.479996,136.990005,134.399994,135.389999,133.414719,73046600
2/11/21,135.899994,136.389999,133.770004,135.130005,133.158508,64280000
2/12/21,134.350006,135.529999,133.690002,135.369995,133.394974,60145100
2/16/21,135.490005,136.009995,132.789993,133.190002,131.246841,80576300
2/17/21,131.25,132.220001,129.470001,130.839996,128.931107,97918500
2/18/21,129.199997,130,127.410004,129.710007,127.817574,96856700
2/19/21,130.240005,130.710007,128.800003,129.869995,127.975243,87668800
2/22/21,128.009995,129.720001,125.599998,126,124.161728,103916400
2/23/21,123.760002,126.709999,118.389999,125.860001,124.023758,158273000
2/24/21,124.940002,125.559998,122.230003,125.349998,123.521194,111039900
2/25/21,124.68,126.459999,120.540001,120.989998,119.224815,148199500
2/26/21,122.589996,124.849998,121.199997,121.260002,119.49086,164560400
3/1/21,123.75,127.93,122.790001,127.790001,125.925606,116307900
3/2/21,128.410004,128.720001,125.010002,125.120003,123.29454,102260900
3/3/21,124.809998,125.709999,121.839996,122.059998,120.279198,112966300
3/4/21,121.75,123.599998,118.620003,120.129997,118.377365,178155000
3/5/21,120.980003,121.940002,117.57,121.419998,119.648521,153766600
3/8/21,120.93,121,116.209999,116.360001,114.662361,154376600
3/9/21,119.029999,122.059998,118.790001,121.089996,119.323341,129525800
3/10/21,121.690002,122.169998,119.449997,119.980003,118.229553,111943300
3/11/21,122.540001,123.209999,121.260002,121.959999,120.180641,103026500
3/12/21,120.400002,121.169998,119.160004,121.029999,119.264221,88105100
3/15/21,121.410004,124,120.419998,123.989998,122.181023,92403800
3/16/21,125.699997,127.220001,124.720001,125.57,123.737984,115227900
3/17/21,124.050003,125.860001,122.339996,124.760002,122.939796,111932600
3/18/21,122.879997,123.18,120.32,120.529999,118.771515,121229700
3/19/21,119.900002,121.43,119.68,119.989998,118.239395,185549500
3/22/21,120.330002,123.870003,120.260002,123.389999,121.589798,111912300
3/23/21,123.330002,124.239998,122.139999,122.540001,120.752205,95467100
3/24/21,122.82,122.900002,120.07,120.089996,118.337936,88530500
3/25/21,119.540001,121.660004,119,120.589996,118.830635,98844700
3/26/21,120.349998,121.480003,118.919998,121.209999,119.441574,94071200
3/29/21,121.650002,122.580002,120.730003,121.389999,119.61898,80819200
3/30/21,120.110001,120.400002,118.860001,119.900002,118.150711,85671900
3/31/21,121.650002,123.519997,121.150002,122.150002,120.367897,118323800
4/1/21,123.660004,124.18,122.489998,123,121.205482,75089100
4/5/21,123.870003,126.160004,123.07,125.900002,124.063179,88651200
4/6/21,126.5,127.129997,125.650002,126.209999,124.368652,80171300
4/7/21,125.830002,127.919998,125.139999,127.900002,126.033989,83466700
4/8/21,128.949997,130.389999,128.520004,130.360001,128.458099,88844600
4/9/21,129.800003,133.039993,129.470001,133,131.059601,106686700
4/12/21,132.520004,132.850006,130.630005,131.240005,129.325272,91420000
4/13/21,132.440002,134.660004,131.929993,134.429993,132.468735,91266500
4/14/21,134.940002,135,131.660004,132.029999,130.103745,87222800
4/15/21,133.820007,135,133.639999,134.5,132.53772,89347100
4/16/21,134.300003,134.669998,133.279999,134.160004,132.202652,84922400
4/19/21,133.509995,135.470001,133.339996,134.839996,132.872742,94264200
4/20/21,135.020004,135.529999,131.809998,133.110001,131.167984,94812300
4/21/21,132.360001,133.75,131.300003,133.5,131.552292,68847100
4/22/21,133.039993,134.149994,131.410004,131.940002,130.015045,84566500
4/23/21,132.160004,135.119995,132.160004,134.320007,132.360321,78657500
4/26/21,134.830002,135.059998,133.559998,134.720001,132.754486,66905100
4/27/21,135.009995,135.410004,134.110001,134.389999,132.429321,66015800
4/28/21,134.309998,135.020004,133.080002,133.580002,131.631134,107760100
4/29/21,136.470001,137.070007,132.449997,133.479996,131.532562,151101000
4/30/21,131.779999,133.559998,131.070007,131.460007,129.542053,109839500
5/3/21,132.039993,134.070007,131.830002,132.539993,130.606293,75135100
5/4/21,131.190002,131.490005,126.699997,127.849998,125.984718,137564700
5/5/21,129.199997,130.449997,127.970001,128.100006,126.231079,84000900
5/6/21,127.889999,129.75,127.129997,129.740005,127.847183,78128300
5/7/21,130.850006,131.259995,129.479996,130.210007,128.528259,78973300
5/10/21,129.410004,129.539993,126.809998,126.849998,125.211639,88071200
5/11/21,123.5,126.269997,122.769997,125.910004,124.283783,126142800
5/12/21,123.400002,124.639999,122.25,122.769997,121.184319,112172300
5/13/21,124.580002,126.150002,124.260002,124.970001,123.355904,105861300
5/14/21,126.25,127.889999,125.849998,127.449997,125.803879,81918000
5/17/21,126.82,126.93,125.169998,126.269997,124.639122,74244600
5/18/21,126.559998,126.989998,124.779999,124.849998,123.23745,63342900
5/19/21,123.160004,124.919998,122.860001,124.690002,123.079544,92612000
5/20/21,125.230003,127.720001,125.099998,127.309998,125.665695,76857100
5/21/21,127.82,128,125.209999,125.43,123.809982,79295400
5/24/21,126.010002,127.940002,125.940002,127.099998,125.458405,63092900
5/25/21,127.82,128.320007,126.32,126.900002,125.260986,72009500
5/26/21,126.959999,127.389999,126.419998,126.849998,125.211639,56575900
5/27/21,126.440002,127.639999,125.080002,125.279999,123.661919,94625600
5/28/21,125.57,125.800003,124.550003,124.610001,123.000565,71311100
6/1/21,125.080002,125.349998,123.940002,124.279999,122.67482,67637100
6/2/21,124.279999,125.239998,124.050003,125.059998,123.444756,59278900
6/3/21,124.68,124.849998,123.129997,123.540001,121.944382,76229200
6/4/21,124.07,126.160004,123.849998,125.889999,124.264038,75169300
6/7/21,126.169998,126.32,124.830002,125.900002,124.273911,71057600
6/8/21,126.599998,128.460007,126.209999,126.739998,125.10305,74403800
6/9/21,127.209999,127.75,126.519997,127.129997,125.488007,56877900
6/10/21,127.019997,128.190002,125.940002,126.110001,124.481186,71186400
6/11/21,126.529999,127.440002,126.099998,127.349998,125.705177,53522400
6/14/21,127.82,130.539993,127.07,130.479996,128.794754,96906500
6/15/21,129.940002,130.600006,129.389999,129.639999,127.965584,62746300
6/16/21,130.369995,130.889999,128.460007,130.149994,128.469009,91815000
6/17/21,129.800003,132.550003,129.649994,131.789993,130.087814,96721700
6/18/21,130.710007,131.509995,130.240005,130.460007,128.775024,108953300
6/21/21,130.300003,132.410004,129.210007,132.300003,130.591263,79663300
6/22/21,132.130005,134.080002,131.619995,133.979996,132.249512,74783600
6/23/21,133.770004,134.320007,133.229996,133.699997,131.973175,60214200
6/24/21,134.449997,134.639999,132.929993,133.410004,131.68692,68711000
6/25/21,133.460007,133.889999,132.809998,133.110001,131.390793,70783700
6/28/21,133.410004,135.25,133.350006,134.779999,133.03923,62111300
6/29/21,134.800003,136.490005,134.350006,136.330002,134.569199,64556100
6/30/21,136.169998,137.410004,135.869995,136.960007,135.191055,63261400
7/1/21,136.600006,137.330002,135.759995,137.270004,135.497055,52485800
7/2/21,137.899994,140,137.75,139.960007,138.152313,78852600
7/6/21,140.070007,143.149994,140.070007,142.020004,140.185715,108181800
7/7/21,143.539993,144.889999,142.660004,144.570007,142.702774,104911600
7/8/21,141.580002,144.059998,140.669998,143.240005,141.389923,105575500
7/9/21,142.75,145.649994,142.649994,145.110001,143.235809,99890800
7/12/21,146.210007,146.320007,144,144.5,142.633652,76299700
7/13/21,144.029999,147.460007,143.630005,145.639999,143.758942,100827100
7/14/21,148.100006,149.570007,147.679993,149.149994,147.223587,127050800
7/15/21,149.240005,150,147.089996,148.479996,146.562271,106820300
7/16/21,148.460007,149.759995,145.880005,146.389999,144.499252,93251400
7/19/21,143.75,144.070007,141.669998,142.449997,140.610138,121434600
7/20/21,143.460007,147.100006,142.960007,146.149994,144.262344,96350000
7/21/21,145.529999,146.130005,144.630005,145.399994,143.522049,74993500
7/22/21,145.940002,148.199997,145.809998,146.800003,144.903961,77338200
7/23/21,147.550003,148.720001,146.919998,148.559998,146.641205,71447400
7/26/21,148.270004,149.830002,147.699997,148.990005,147.065689,72434100
7/27/21,149.119995,149.210007,145.550003,146.770004,144.874344,104818600
7/28/21,144.809998,146.970001,142.539993,144.979996,143.107468,118931200
7/29/21,144.690002,146.550003,144.580002,145.639999,143.758942,56699500
7/30/21,144.380005,146.330002,144.110001,145.860001,143.976105,70440600
8/2/21,146.360001,146.949997,145.25,145.520004,143.640503,62880000
8/3/21,145.809998,148.039993,145.179993,147.360001,145.456726,64786600
8/4/21,147.270004,147.789993,146.279999,146.949997,145.052017,56368300
8/5/21,146.979996,147.839996,146.169998,147.059998,145.160614,46397700
8/6/21,146.350006,147.110001,145.630005,146.139999,144.468597,54126800
8/9/21,146.199997,146.699997,145.520004,146.089996,144.419189,48908700
8/10/21,146.440002,147.710007,145.300003,145.600006,143.934799,69023100
8/11/21,146.050003,146.720001,145.529999,145.860001,144.191818,48493500
8/12/21,146.190002,149.050003,145.839996,148.889999,147.18718,72282600
8/13/21,148.970001,149.440002,148.270004,149.100006,147.394775,59375000
8/16/21,148.539993,151.190002,146.470001,151.119995,149.391678,103296000
8/17/21,150.229996,151.679993,149.089996,150.190002,148.472305,92229700
8/18/21,149.800003,150.720001,146.149994,146.360001,144.686096,86326000
8/19/21,145.029999,148,144.5,146.699997,145.022217,86960300
8/20/21,147.440002,148.5,146.779999,148.190002,146.495163,60549600
8/23/21,148.309998,150.190002,147.889999,149.710007,147.997803,60131800
8/24/21,149.449997,150.860001,149.149994,149.619995,147.908829,48606400
8/25/21,149.809998,150.320007,147.800003,148.360001,146.663239,58991300
8/26/21,148.350006,149.119995,147.509995,147.539993,145.852615,48597200
8/27/21,147.479996,148.75,146.830002,148.600006,146.900497,55802400
8/30/21,149,153.490005,148.610001,153.119995,151.368759,90956700
8/31/21,152.660004,152.800003,151.289993,151.830002,150.093536,86453100
9/1/21,152.830002,154.979996,152.339996,152.509995,150.765747,80313700
9/2/21,153.869995,154.720001,152.399994,153.649994,151.892715,71115500
9/3/21,153.759995,154.630005,153.089996,154.300003,152.535278,57808700
9/7/21,154.970001,157.259995,154.389999,156.690002,154.89798,82278300
9/8/21,156.979996,157.039993,153.979996,155.110001,153.335999,74420200
9/9/21,155.490005,156.110001,153.949997,154.070007,152.307938,57305700
9/10/21,155,155.479996,148.699997,148.970001,147.266235,140893200
9/13/21,150.630005,151.419998,148.75,149.550003,147.839615,102404300
9/14/21,150.350006,151.070007,146.910004,148.119995,146.42598,109296300
9/15/21,148.559998,149.440002,146.369995,149.029999,147.325562,83281300
9/16/21,148.440002,148.970001,147.220001,148.789993,147.088303,68034100
9/17/21,148.820007,148.820007,145.759995,146.059998,144.389526,129868800
9/20/21,143.800003,144.839996,141.270004,142.940002,141.305222,123478900
9/21/21,143.929993,144.600006,142.779999,143.429993,141.789597,75834000
9/22/21,144.449997,146.429993,143.699997,145.850006,144.181931,76404300
9/23/21,146.649994,147.080002,145.639999,146.830002,145.150726,64838200
9/24/21,145.660004,147.470001,145.559998,146.919998,145.2397,53477900
9/27/21,145.470001,145.960007,143.820007,145.369995,143.707443,74150700
9/28/21,143.25,144.75,141.690002,141.910004,140.286987,108972300
9/29/21,142.470001,144.449997,142.029999,142.830002,141.196487,74602000
9/30/21,143.660004,144.380005,141.279999,141.5,139.881668,89056700
10/1/21,141.899994,142.919998,139.110001,142.649994,141.018524,94639600
10/4/21,141.759995,142.210007,138.270004,139.139999,137.548676,98322000
10/5/21,139.490005,142.240005,139.360001,141.110001,139.49617,80861100
10/6/21,139.470001,142.149994,138.369995,142,140.375977,83221100
10/7/21,143.059998,144.220001,142.720001,143.289993,141.651169,61732700
10/8/21,144.029999,144.179993,142.559998,142.899994,141.265656,58773200
10/11/21,142.270004,144.809998,141.809998,142.809998,141.176712,64452200
10/12/21,143.229996,143.25,141.039993,141.509995,139.891556,73035900
10/13/21,141.240005,141.399994,139.199997,140.910004,139.298416,78762700
10/14/21,142.110001,143.880005,141.509995,143.759995,142.115829,69907100
10/15/21,143.770004,144.899994,143.509995,144.839996,143.183472,67940300
10/18/21,143.449997,146.839996,143.160004,146.550003,144.873932,85589200
10/19/21,147.009995,149.169998,146.550003,148.759995,147.05864,76378900
10/20/21,148.699997,149.75,148.119995,149.259995,147.552917,58418800
10/21/21,148.809998,149.639999,147.869995,149.479996,147.770416,61421000
10/22/21,149.690002,150.179993,148.639999,148.690002,146.989471,58883400
10/25/21,148.679993,149.369995,147.619995,148.639999,146.940033,50720600
10/26/21,149.330002,150.839996,149.009995,149.320007,147.612228,60893400
10/27/21,149.360001,149.729996,148.490005,148.850006,147.147629,56094900
10/28/21,149.820007,153.169998,149.720001,152.570007,150.825089,100077900
10/29/21,147.220001,149.940002,146.410004,149.800003,148.086761,124953200
11/1/21,148.990005,149.699997,147.800003,148.960007,147.256363,74588300
11/2/21,148.660004,151.570007,148.649994,150.020004,148.30426,69122000
11/3/21,150.389999,151.970001,149.820007,151.490005,149.757431,54511500
11/4/21,151.580002,152.429993,150.639999,150.960007,149.23349,60394600
11/5/21,151.889999,152.199997,150.059998,151.279999,149.768082,65463900
11/8/21,151.410004,151.570007,150.160004,150.440002,148.936493,55020900
11/9/21,150.199997,151.429993,150.059998,150.809998,149.302795,56787900
11/10/21,150.020004,150.130005,147.850006,147.919998,146.441666,65187100
11/11/21,148.960007,149.429993,147.679993,147.869995,146.392181,41000000
11/12/21,148.429993,150.399994,147.479996,149.990005,148.490997,63804000
11/15/21,150.369995,151.880005,149.429993,150,148.5009,59222800
11/16/21,149.940002,151.490005,149.339996,151,149.490891,59256200
11/17/21,151,155,150.990005,153.490005,151.955994,88807000
11/18/21,153.710007,158.669998,153.050003,157.869995,156.292206,137827700
11/19/21,157.649994,161.020004,156.529999,160.550003,158.94545,117305600
11/22/21,161.679993,165.699997,161,161.020004,159.410751,117467900
11/23/21,161.119995,161.800003,159.059998,161.410004,159.796844,96041900
11/24/21,160.75,162.139999,159.639999,161.940002,160.321579,69463600
11/26/21,159.570007,160.449997,156.360001,156.809998,155.242828,76959800
11/29/21,159.369995,161.190002,158.789993,160.240005,158.63855,88748200
11/30/21,159.990005,165.520004,159.919998,165.300003,163.64798,174048100
12/1/21,167.479996,170.300003,164.529999,164.770004,163.123276,152052500
12/2/21,158.740005,164.199997,157.800003,163.759995,162.123352,136739200
12/3/21,164.020004,164.960007,159.720001,161.839996,160.222565,118023100
12/6/21,164.289993,167.880005,164.279999,165.320007,163.667801,107497000
12/7/21,169.080002,171.580002,168.339996,171.179993,169.469193,120405400
12/8/21,172.130005,175.960007,170.699997,175.080002,173.330246,116998900
12/9/21,174.910004,176.75,173.919998,174.559998,172.815414,108923700
12/10/21,175.210007,179.630005,174.690002,179.449997,177.656555,115402700
12/13/21,181.119995,182.130005,175.529999,175.740005,173.983643,153237000
12/14/21,175.25,177.740005,172.210007,174.330002,172.587738,139380400
12/15/21,175.110001,179.5,172.309998,179.300003,177.508072,131063300
12/16/21,179.279999,181.139999,170.75,172.259995,170.538422,150185800
12/17/21,169.929993,173.470001,169.690002,171.139999,169.429611,195432700
12/20/21,168.279999,170.580002,167.460007,169.75,168.053513,107499100
12/21/21,171.559998,173.199997,169.119995,172.990005,171.261124,91185900
12/22/21,173.039993,175.860001,172.149994,175.639999,173.884628,92135300
12/23/21,175.850006,176.850006,175.270004,176.279999,174.518234,68356600
12/27/21,177.089996,180.419998,177.070007,180.330002,178.527771,74919600
12/28/21,180.160004,181.330002,178.529999,179.289993,177.498138,79144300
12/29/21,179.330002,180.630005,178.139999,179.380005,177.58725,62348900
12/30/21,179.470001,180.570007,178.089996,178.199997,176.419067,59773000
12/31/21,178.089996,179.229996,177.259995,177.570007,175.795364,64062300
1/3/22,177.830002,182.880005,177.710007,182.009995,180.190964,104487900
1/4/22,182.630005,182.940002,179.119995,179.699997,177.904053,99310400
1/5/22,179.610001,180.169998,174.639999,174.919998,173.171814,94537600
1/6/22,172.699997,175.300003,171.639999,172,170.281036,96904000
1/7/22,172.889999,174.139999,171.029999,172.169998,170.449326,86709100
1/10/22,169.080002,172.5,168.169998,172.190002,170.469116,106765600
1/11/22,172.320007,175.179993,170.820007,175.080002,173.330246,76138300
1/12/22,176.119995,177.179993,174.820007,175.529999,173.775742,74805200
